timestamp,pot_fl_mm,pot_fr_mm,pot_rl_mm,pot_rr_mm,accel_body_x_g,accel_body_y_g,accel_body_z_g,accel_fl_z_g,accel_fr_z_g,accel_rl_z_g,accel_rr_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,gps_lat,gps_lon,gps_alt_m,gps_speed_mph,obd_speed_mph,obd_rpm,obd_throttle_pct,obd_coolant_c,obd_steering_deg,temp_fl_c,temp_fr_c,temp_rl_c,temp_rr_c
2026-01-05 14:31:52.160,-4.17,-3.92,-2.95,-4.24,0.0159,-0.0212,1.0189,1.0491,1.0241,1.0315,1.0183,3.61,-1.89,-0.76,35.345829,-80.69669,250.2,47.3,47.3,3801,21.1,91.3,0.6,51.1,49.7,49.4,46.9
2026-01-05 14:31:52.170,-3.69,-4.17,-5.82,-5.49,0.0163,-0.0179,0.922,0.9454,0.9464,1.0325,1.0266,-0.28,1.29,1.98,35.345812,-80.696696,250.2,46.2,46.0,3840,0.0,93.3,-0.9,50.8,48.6,47.7,45.6
2026-01-05 14:31:52.180,-10.08,-11.86,-8.14,-7.64,0.0138,-0.0361,0.9758,1.1747,1.1556,1.0408,1.1058,-2.0,-4.51,-2.34,35.345784,-80.696683,250.2,46.4,46.7,3992,100.0,92.9,3.8,51.4,49.0,48.8,46.0
2026-01-05 14:31:52.190,-3.76,-6.23,-4.99,-1.0,-0.0381,-0.0246,0.85,0.869,0.9141,0.95,0.8925,1.68,0.68,6.47,35.345817,-80.696665,250.2,46.2,45.7,3782,0.0,93.9,4.6,51.3,50.2,48.5,46.5
2026-01-05 14:31:52.200,-11.0,-7.66,-8.5,-5.7,-0.0709,-0.0436,0.929,1.1529,1.0303,1.0937,1.0395,-1.82,-0.51,1.65,35.345789,-80.69668,250.2,44.7,45.1,3666,0.0,93.2,1.1,51.2,49.7,48.2,46.2
2026-01-05 14:31:52.210,-4.44,-7.66,-6.56,-6.29,-0.0318,-0.0245,0.8616,0.9349,1.0444,0.984,1.0734,3.2,2.73,-1.07,35.345818,-80.696695,250.2,45.6,45.7,3753,100.0,93.0,2.2,51.1,48.6,47.5,46.6
2026-01-05 14:31:52.220,-3.65,-1.89,-3.92,-1.98,0.0345,-0.0072,0.8913,0.961,0.9448,0.9929,0.9281,3.55,5.79,-2.0,35.345823,-80.696679,250.2,46.0,45.9,3734,40.0,93.6,2.4,51.4,48.8,48.4,47.1
2026-01-05 14:31:52.230,-5.14,-4.9,-2.69,-6.78,0.0344,-0.0192,0.8597,1.0083,0.9994,0.9771,1.0788,-2.9,-0.2,-3.88,35.345801,-80.696671,250.2,43.6,44.3,3724,0.0,94.1,-1.1,51.3,50.0,47.8,47.1
2026-01-05 14:31:52.240,-10.27,-10.27,-4.03,-6.47,-0.0013,-0.0526,0.9332,1.0309,1.0752,0.9683,0.9439,2.05,-2.09,1.7,35.345781,-80.696694,250.2,46.8,46.8,3768,100.0,92.5,4.1,51.1,49.4,47.7,46.3
2026-01-05 14:31:52.250,-13.27,-8.73,-10.03,-10.3,0.0624,-0.0224,0.938,1.033,0.9471,1.0774,1.0379,0.37,-1.3,-1.67,35.345781,-80.696688,250.2,43.0,43.1,3710,0.0,93.9,0.1,51.5,49.1,49.6,46.0
2026-01-05 14:31:52.260,-12.58,-9.97,-10.81,-12.82,-0.0416,-0.0338,0.9308,1.0821,1.0395,1.0789,1.1164,-5.39,2.3,0.92,35.345733,-80.696687,250.2,48.7,48.5,4092,100.0,93.5,-0.9,51.4,49.0,48.3,45.9
2026-01-05 14:31:52.270,-6.8,-7.46,-5.02,-7.28,-0.0041,0.0291,0.9293,0.9069,0.9626,0.9093,0.9346,-3.58,0.43,-2.29,35.345756,-80.69672,250.2,47.7,47.3,3786,0.0,92.7,1.1,51.1,49.2,48.1,45.8
2026-01-05 14:31:52.280,-10.16,-9.64,-9.64,-7.52,0.0563,-0.0683,0.9248,1.0483,1.0678,1.0593,1.0242,-8.32,-0.05,0.06,35.345737,-80.696708,250.2,45.8,45.5,3788,0.0,91.9,1.5,51.6,49.6,47.8,45.7
2026-01-05 14:31:52.290,-9.93,-5.01,-8.42,-7.99,0.0418,-0.0244,0.8892,1.0097,0.9346,0.9554,0.9869,2.22,-3.69,1.71,35.345744,-80.696691,250.1,45.7,45.7,3816,56.9,92.1,1.1,51.3,49.4,48.7,47.0
2026-01-05 14:31:52.300,-11.33,-9.01,-9.83,-6.18,0.0762,-0.0154,0.8418,1.0614,1.0728,1.0493,1.0039,-9.01,-1.25,-0.16,35.345739,-80.696714,250.1,45.0,46.0,3684,60.2,94.0,1.9,52.1,49.8,47.0,46.8
2026-01-05 14:31:52.310,-11.5,-7.72,-8.05,-5.32,0.0267,0.0033,0.915,1.0182,1.0215,1.0088,1.0231,-0.0,3.53,0.77,35.345748,-80.696691,250.1,46.1,45.1,3842,0.0,93.0,1.8,51.2,48.7,48.1,47.2
2026-01-05 14:31:52.320,-5.9,-4.83,-7.27,-5.38,0.0342,-0.0154,0.8886,0.9788,1.0149,1.0139,0.9881,-0.92,3.53,-3.07,35.345724,-80.696713,250.1,45.9,45.8,3718,100.0,93.8,0.4,51.5,49.3,48.3,46.1
2026-01-05 14:31:52.330,-5.9,-3.83,-4.22,-6.03,0.0525,-0.0635,0.8933,0.9731,0.9523,0.9207,0.9687,2.22,-3.85,-2.86,35.34569,-80.696718,250.1,45.3,45.4,3730,0.0,95.5,-0.7,50.9,49.4,47.8,46.5
2026-01-05 14:31:52.340,-7.54,-8.84,-7.45,-8.1,0.0494,0.011,0.9575,1.0081,1.0682,1.0477,1.0859,-0.44,-1.48,0.2,35.34573,-80.696728,250.1,45.5,45.5,3811,26.4,94.4,1.2,51.3,49.1,48.8,46.6
2026-01-05 14:31:52.350,-7.39,-6.57,-7.26,-2.68,0.0094,-0.0581,0.9585,0.9909,0.9625,1.0227,0.886,-5.96,0.51,-0.7,35.345704,-80.696702,250.1,45.7,45.7,3898,57.4,94.9,1.2,51.2,48.7,48.8,46.6
2026-01-05 14:31:52.360,-8.24,-10.02,-6.22,-6.43,-0.0213,0.012,0.9647,1.0373,1.0782,1.0279,1.0583,-0.84,-6.21,-0.83,35.34567,-80.696723,250.1,43.9,44.2,3675,0.0,93.7,1.1,51.2,49.6,48.1,45.8
2026-01-05 14:31:52.370,-5.29,-5.43,-5.18,-5.34,-0.0324,-0.0489,0.9315,0.9867,0.9335,0.989,0.9756,-7.72,-0.37,0.17,35.345681,-80.696713,250.1,45.7,45.5,3844,100.0,92.9,3.2,51.2,49.4,47.3,46.8
2026-01-05 14:31:52.380,-5.7,-8.16,-6.76,-5.73,-0.0002,0.0135,0.8805,0.9896,1.0135,1.0086,0.9882,-6.03,-4.03,-0.53,35.345649,-80.696736,250.1,45.0,45.6,3726,37.5,92.9,4.0,51.6,49.3,48.7,46.5
2026-01-05 14:31:52.390,-6.04,-8.96,-9.83,-8.01,0.0716,-0.0349,0.9414,1.02,1.0917,1.1481,1.0843,14.84,0.83,2.08,35.345681,-80.696698,250.1,45.1,45.5,3592,17.6,92.4,0.2,51.6,50.0,48.1,46.4
2026-01-05 14:31:52.400,-3.46,-3.44,-1.82,-1.73,-0.0103,-0.0478,0.9269,0.9534,0.9603,0.8725,0.8608,0.16,4.03,-0.99,35.345697,-80.696691,250.1,44.2,45.1,3630,0.0,92.8,-0.2,50.1,49.3,49.6,46.2
2026-01-05 14:31:52.410,-4.44,-3.87,-5.0,-4.72,-0.0537,-0.0061,0.9584,1.0263,0.9533,0.9999,1.0873,-1.99,0.61,2.36,35.345673,-80.696693,250.1,46.8,46.4,3747,100.0,94.8,0.0,50.8,48.7,49.2,45.6
2026-01-05 14:31:52.420,-5.3,-7.97,-5.25,-2.47,-0.0004,-0.0041,1.0032,1.0326,1.0813,1.0474,0.9738,-3.62,-1.44,1.54,35.345631,-80.696724,250.1,44.7,44.9,3821,0.0,92.2,0.4,51.2,49.9,47.9,46.7
2026-01-05 14:31:52.430,-4.27,-4.06,-2.58,-3.93,-0.0037,0.0129,0.9496,0.9807,0.9501,0.9825,0.9765,-0.44,-3.21,-0.7,35.345621,-80.696698,250.0,44.7,45.5,3943,87.3,92.2,-0.5,51.5,49.7,48.8,46.1
2026-01-05 14:31:52.440,-7.82,-6.89,-2.57,-5.79,-0.0985,0.0015,0.9375,1.1028,1.1127,0.9933,1.062,11.37,-0.77,-1.79,35.34562,-80.696701,250.0,46.7,46.5,3808,100.0,94.4,-0.5,49.9,48.9,47.9,46.7
2026-01-05 14:31:52.450,-1.9,1.17,-2.7,-4.14,-0.1151,0.0074,0.9496,0.9381,0.8268,1.0213,1.0555,-3.64,-0.64,0.56,35.345624,-80.696693,250.0,45.4,45.1,3689,0.0,92.3,-0.4,51.6,49.0,47.4,46.8
2026-01-05 14:31:52.460,-4.06,-4.75,-2.21,1.29,-0.083,-0.0455,0.927,1.0243,1.1143,1.0288,0.9196,3.09,-4.88,0.84,35.345599,-80.696698,250.0,46.0,45.3,3676,47.9,94.7,2.9,52.2,49.1,48.7,46.1
2026-01-05 14:31:52.470,-1.83,-3.16,-0.47,-4.25,0.1173,-0.0044,1.0182,1.0632,1.0354,1.0105,1.1501,-1.74,-0.89,1.46,35.345614,-80.696715,250.0,45.0,45.0,3857,0.7,93.0,-0.2,50.6,48.7,48.0,46.8
2026-01-05 14:31:52.480,2.04,1.57,3.9,3.29,-0.0442,0.0067,0.9774,0.8919,0.8936,0.919,0.8433,-3.01,-7.12,-1.16,35.345649,-80.696656,250.0,46.5,46.3,3921,100.0,92.9,-0.2,51.1,49.1,48.1,45.3
2026-01-05 14:31:52.490,-3.06,-1.63,-2.58,-4.34,-0.0129,0.0185,1.0332,1.087,1.0388,1.1105,1.1433,-0.95,-4.66,-4.96,35.345586,-80.696688,250.0,45.3,44.8,3698,0.0,93.7,-0.9,51.4,49.4,47.7,46.4
2026-01-05 14:31:52.500,-0.33,-2.54,3.61,0.04,-0.0027,0.0241,1.045,0.9685,1.0875,0.8939,0.9585,9.07,0.07,1.78,35.34561,-80.696695,250.0,46.7,46.3,3750,100.0,93.7,-4.2,51.5,49.1,48.8,46.6
2026-01-05 14:31:52.510,1.8,3.06,-1.03,-1.89,0.0012,-0.0025,0.9817,0.9529,0.9633,1.0379,0.9958,9.47,-3.43,2.43,35.345589,-80.69669,250.0,44.7,44.8,3752,0.0,91.9,-1.4,52.0,48.8,48.7,46.7
2026-01-05 14:31:52.520,-0.72,3.29,0.05,-2.57,-0.0078,-0.0045,1.0795,1.066,1.0362,0.995,1.0755,2.88,-3.35,2.49,35.345568,-80.696703,250.0,44.2,44.1,3866,0.0,92.7,-2.3,51.3,49.1,48.7,45.6
2026-01-05 14:31:52.530,2.42,3.14,0.67,4.14,-0.1047,-0.0081,1.0808,0.921,1.0005,1.0205,0.8823,3.79,-4.26,-0.95,35.345581,-80.696707,250.0,45.9,45.6,3801,100.0,94.7,-2.1,51.8,48.7,48.0,46.4
2026-01-05 14:31:52.540,-3.59,0.41,1.08,-0.24,0.0195,-0.0274,1.0581,1.21,1.0834,1.0603,1.1138,10.06,2.9,-0.02,35.345566,-80.696699,250.0,44.8,44.5,3730,0.0,93.7,0.3,51.2,48.9,48.0,45.7
2026-01-05 14:31:52.550,10.16,6.35,7.61,5.72,-0.016,-0.0013,0.9848,0.7962,0.9052,0.8526,0.9056,2.62,0.91,-0.11,35.345565,-80.696694,250.0,45.4,45.4,3748,100.0,93.6,1.0,51.7,49.0,47.9,46.4
2026-01-05 14:31:52.560,2.04,1.76,-2.1,4.6,-0.0691,-0.0313,1.0817,1.1161,1.0847,1.1551,1.0176,-4.71,2.32,-1.63,35.345548,-80.696701,250.0,41.1,42.0,3690,0.0,93.6,-1.2,50.5,49.7,48.7,45.8
2026-01-05 14:31:52.570,5.41,2.04,5.39,1.81,0.0971,-0.014,1.0224,1.0355,1.0621,0.9458,1.1411,1.5,0.39,-2.22,35.345539,-80.696679,249.9,44.6,44.7,3815,100.0,94.3,-3.2,52.0,49.4,48.1,46.3
2026-01-05 14:31:52.580,9.32,7.27,8.6,9.51,0.0268,0.0328,1.063,0.9901,0.9292,0.9579,0.8799,-7.32,6.81,-0.19,35.345538,-80.696688,249.9,43.6,44.2,3705,0.0,92.5,-2.9,51.7,49.4,47.6,46.0
2026-01-05 14:31:52.590,5.28,4.64,5.94,4.36,0.0712,0.0339,1.006,1.0925,1.0576,1.0557,1.0671,1.35,-6.61,-1.87,35.34558,-80.69671,249.9,43.7,43.6,3613,0.0,93.8,-2.3,50.7,49.5,49.0,46.5
2026-01-05 14:31:52.600,7.2,7.2,6.35,9.0,-0.0341,-0.0113,1.0937,0.9758,0.9915,0.9781,0.9351,2.4,-3.78,2.0,35.345523,-80.696697,249.9,44.2,44.1,3691,79.2,93.7,-0.3,51.5,48.8,48.4,46.9
2026-01-05 14:31:52.610,7.14,6.87,6.63,6.89,-0.0474,0.0166,1.0479,0.9635,0.973,1.0099,0.9279,5.89,-1.85,-4.7,35.345526,-80.696709,249.9,44.1,44.0,3441,35.4,92.4,-2.4,51.1,49.6,48.4,46.9
2026-01-05 14:31:52.620,4.11,3.38,4.01,0.13,0.0493,-0.0025,1.0375,1.0385,1.0841,1.0731,1.122,0.48,-4.64,-2.67,35.345518,-80.69673,249.9,44.9,44.5,3757,81.2,94.8,-2.3,51.4,50.2,48.5,46.0
2026-01-05 14:31:52.630,6.79,7.66,5.85,4.7,0.0464,0.0619,1.0586,0.9891,1.0109,0.9904,0.9789,4.66,-0.89,-0.44,35.345505,-80.696683,249.9,42.8,43.2,3812,0.0,93.6,-2.9,50.5,49.6,48.2,46.5
2026-01-05 14:31:52.640,7.19,10.77,7.67,6.45,-0.0345,-0.0155,1.0912,1.0017,0.9293,0.9615,1.0318,-0.87,2.71,1.92,35.345475,-80.696699,249.9,46.0,44.8,3842,100.0,94.0,-1.5,51.3,48.3,47.9,46.2
2026-01-05 14:31:52.650,9.01,5.07,3.36,8.28,-0.0539,0.0257,1.0102,1.0388,1.1544,1.1053,0.985,0.68,4.45,2.81,35.345459,-80.69668,249.9,44.7,45.8,3870,100.0,94.1,-0.5,51.6,50.3,48.5,46.3
2026-01-05 14:31:52.660,11.85,10.69,7.17,6.75,0.0022,0.0521,1.0763,0.9132,0.9345,0.9982,1.0154,-5.03,1.11,0.03,35.345481,-80.696708,249.9,44.8,44.7,3608,0.0,95.5,-2.1,51.4,48.3,48.0,47.3
2026-01-05 14:31:52.670,6.85,8.81,8.55,6.31,-0.0332,0.1037,1.1393,1.076,1.0187,0.9817,1.016,-4.4,-2.57,1.13,35.345527,-80.696726,249.9,45.3,45.2,3871,73.5,93.9,-2.2,51.5,48.6,48.9,46.4
2026-01-05 14:31:52.680,8.2,7.87,7.57,5.98,-0.0181,0.0693,1.0862,1.0032,1.0011,0.9854,1.0247,2.4,-3.04,-0.67,35.345481,-80.696704,249.9,45.4,45.5,3683,55.3,93.9,-5.7,51.0,49.7,48.2,46.9
2026-01-05 14:31:52.690,8.68,7.03,7.3,7.52,-0.0119,-0.0222,1.1351,1.0479,1.0357,1.0258,1.0025,-0.18,6.76,-0.58,35.345468,-80.696704,249.9,45.0,45.6,3654,45.9,91.3,-5.2,52.0,49.1,48.5,47.3
2026-01-05 14:31:52.700,12.06,11.11,9.96,9.76,0.045,0.0148,1.0682,0.9647,0.9188,0.9015,0.9217,10.95,-2.18,1.66,35.345491,-80.696732,249.9,45.8,46.2,3934,90.7,94.5,1.1,50.4,49.6,48.0,46.4
2026-01-05 14:31:52.710,8.66,8.14,5.94,4.51,-0.0534,0.0689,1.0589,1.051,1.0403,1.0203,1.05,1.08,-0.32,-1.37,35.345439,-80.696736,249.9,44.1,43.8,3682,0.0,94.2,-0.9,52.2,49.7,48.4,45.9
2026-01-05 14:31:52.720,9.39,6.72,4.36,4.3,-0.0114,0.0117,1.1614,0.9741,1.0446,1.0853,0.9839,0.46,0.32,-2.51,35.345453,-80.69672,249.8,43.9,43.5,3535,8.8,93.2,-1.7,51.6,49.0,48.6,46.2
2026-01-05 14:31:52.730,8.22,5.13,9.12,4.27,-0.0199,0.0014,1.1162,1.0503,1.0435,0.9066,1.0323,-5.88,-0.02,-1.9,35.345439,-80.696672,249.8,44.7,45.0,3768,100.0,93.7,-3.0,51.2,48.5,48.1,45.9
2026-01-05 14:31:52.740,8.43,5.04,5.9,4.17,-0.0165,0.0435,1.1206,1.0275,1.0552,1.075,1.0046,3.35,6.2,-2.47,35.345436,-80.696672,249.8,44.7,44.9,3619,13.8,93.4,-3.5,51.7,48.8,48.4,45.8
2026-01-05 14:31:52.750,9.57,7.57,7.73,5.79,-0.0327,0.0558,1.1249,0.9971,0.9715,0.9659,0.9789,-3.85,4.14,2.09,35.345422,-80.696648,249.8,45.1,44.9,3842,29.3,93.0,1.4,51.8,48.8,47.2,46.2
2026-01-05 14:31:52.760,7.84,6.72,6.58,5.66,-0.0541,0.0006,1.1067,1.0067,0.9929,1.0071,0.9721,3.44,-1.82,-2.69,35.3454,-80.696687,249.8,45.9,46.0,3706,100.0,93.6,-3.8,51.4,49.5,48.0,46.5
2026-01-05 14:31:52.770,6.98,3.26,6.35,3.04,-0.0297,0.0524,1.0881,1.0338,1.1378,1.0098,1.0416,-0.26,0.48,-2.75,35.345387,-80.696686,249.8,43.6,44.1,3584,0.0,93.4,-2.0,51.3,50.3,48.8,46.5
2026-01-05 14:31:52.780,6.17,8.59,5.78,3.74,-0.0924,0.0383,1.1267,1.0073,0.9116,1.0357,1.0031,-7.84,-0.87,-4.73,35.345402,-80.696694,249.8,43.9,44.4,3697,60.5,93.9,-4.7,51.4,49.1,47.5,46.9
2026-01-05 14:31:52.790,5.0,3.68,5.51,3.53,0.0642,0.0259,1.1215,1.0921,1.085,1.0768,1.0555,-5.77,6.29,-0.79,35.345404,-80.696733,249.8,42.8,43.0,3562,0.0,93.0,-0.8,50.7,48.6,48.6,46.7
2026-01-05 14:31:52.800,10.85,6.0,11.08,9.06,0.0294,0.0918,1.0621,0.8798,0.9764,0.8989,0.9675,-10.57,-0.61,-1.79,35.345384,-80.696664,249.8,45.8,46.1,3844,100.0,92.0,-5.7,51.3,49.8,47.5,46.1
2026-01-05 14:31:52.810,6.39,6.78,5.62,7.35,-0.0183,0.0785,1.1024,1.0694,1.0146,1.0284,1.0176,-3.8,2.48,-1.3,35.345342,-80.696681,249.8,43.7,43.6,3567,0.0,91.9,-1.1,51.0,49.7,48.2,47.9
2026-01-05 14:31:52.820,8.9,7.64,5.86,8.08,0.0049,0.075,1.075,0.983,1.0191,1.0145,0.9902,-0.85,-4.58,-2.99,35.345357,-80.69673,249.8,43.4,43.6,3775,30.2,94.0,-2.1,51.7,49.7,48.2,46.1
2026-01-05 14:31:52.830,9.72,8.23,4.96,5.95,-0.0948,0.0014,1.0947,1.0014,0.9589,0.9709,1.0104,-4.74,1.03,1.42,35.345364,-80.696682,249.8,43.4,43.5,3821,16.6,92.9,2.0,51.9,48.9,47.8,46.2
2026-01-05 14:31:52.840,6.33,4.23,2.2,3.61,-0.0599,0.0306,1.0953,1.0011,1.0719,1.0278,1.0485,-1.87,2.88,-0.94,35.345342,-80.696679,249.8,43.4,43.2,3615,0.3,94.2,-1.8,50.3,49.0,48.5,46.0
2026-01-05 14:31:52.850,2.71,4.09,1.11,2.83,-0.0513,0.0247,1.0202,1.1003,1.0003,1.0507,1.0359,3.49,-4.87,3.07,35.34537,-80.696655,249.8,43.0,43.0,3656,19.3,91.6,0.9,51.8,48.5,48.5,47.1
2026-01-05 14:31:52.860,4.56,5.23,3.91,3.62,-0.0031,0.1036,1.018,1.0123,0.9795,0.9766,1.0198,-3.81,0.8,-0.97,35.34533,-80.696688,249.7,42.3,43.2,3818,45.1,94.6,-3.6,51.0,50.2,48.3,47.3
2026-01-05 14:31:52.870,7.17,3.77,4.79,6.61,-0.0175,0.0743,1.0577,0.901,0.999,0.9169,0.8915,3.23,-2.72,1.86,35.345348,-80.69666,249.7,41.7,42.3,3491,0.0,94.0,0.0,51.4,49.3,48.5,46.8
2026-01-05 14:31:52.880,0.5,0.12,-2.21,-1.33,0.0195,0.0406,1.0262,1.1791,1.1063,1.1463,1.1369,-4.81,3.59,-0.39,35.34534,-80.696706,249.7,42.9,42.9,3533,83.1,93.2,-0.2,50.8,49.4,48.0,46.5
2026-01-05 14:31:52.890,9.22,6.2,4.97,1.59,-0.044,0.0931,1.0113,0.8333,0.8799,0.8554,0.9681,5.55,-5.57,1.36,35.34531,-80.69668,249.7,45.2,45.6,3741,100.0,94.4,-2.7,51.5,49.5,48.3,46.1
2026-01-05 14:31:52.900,-0.3,-2.33,-2.21,-2.7,-0.0736,0.0588,1.0272,1.1611,1.0937,1.0901,1.057,1.5,-4.97,-2.24,35.345323,-80.696716,249.7,44.7,44.3,3621,0.0,92.3,-5.1,52.0,49.4,48.7,45.4
2026-01-05 14:31:52.910,2.2,-3.2,-1.54,-1.95,-0.0874,-0.0054,0.981,0.9989,1.0363,0.9652,0.9939,-7.76,-3.46,2.11,35.345362,-80.696706,249.7,43.8,44.5,3612,49.5,92.1,1.4,51.3,49.1,48.6,45.4
2026-01-05 14:31:52.920,4.68,-0.58,-1.41,-1.24,0.0035,0.0534,1.0325,0.9483,0.9866,0.9824,0.9972,2.24,0.09,-2.96,35.345335,-80.696651,249.7,44.6,44.7,3826,45.8,93.3,-3.9,50.9,49.0,48.3,46.5
2026-01-05 14:31:52.930,1.42,0.48,-1.64,-1.99,-0.0677,0.1154,0.9303,1.0398,1.036,1.0451,1.0439,-0.82,0.44,-3.31,35.345287,-80.696693,249.7,45.7,45.3,3883,94.3,92.6,-4.0,51.8,49.4,48.7,47.0
2026-01-05 14:31:52.940,2.3,4.17,1.91,2.08,-0.0655,0.048,0.9579,0.9848,0.9445,0.9445,0.9478,-0.1,-0.3,-1.38,35.345336,-80.696676,249.7,41.2,41.7,3659,0.0,92.4,-4.6,51.5,49.7,48.2,46.6
2026-01-05 14:31:52.950,2.31,-0.5,-1.86,-1.18,-0.02,0.0759,0.9341,0.9968,1.0851,1.0411,1.0001,-3.6,1.43,0.73,35.345296,-80.696682,249.7,42.0,42.2,3530,75.3,93.9,-3.7,51.4,49.0,49.5,47.1
2026-01-05 14:31:52.960,0.61,-1.98,-4.32,-4.1,-0.0619,0.0904,0.9395,1.0286,1.0393,1.0771,1.0719,1.77,-3.82,4.09,35.34528,-80.696668,249.7,43.1,42.6,3575,75.5,93.5,3.3,51.6,50.8,48.2,46.5
2026-01-05 14:31:52.970,1.12,-1.66,-1.9,-2.19,0.0078,0.0809,0.9793,1.0349,1.0171,0.9521,0.946,2.26,1.39,-0.01,35.345289,-80.696665,249.7,42.7,42.9,3611,53.8,95.0,-3.2,52.1,49.0,48.7,46.6
2026-01-05 14:31:52.980,1.13,-2.49,-4.82,-6.58,-0.1055,0.067,0.931,0.9869,0.9701,1.0495,1.0022,-0.4,-2.25,-3.94,35.345246,-80.696678,249.7,43.1,43.0,3477,35.9,93.1,-5.8,51.5,49.8,48.9,46.7
2026-01-05 14:31:52.990,-4.92,-5.94,-5.42,-8.88,-0.1559,0.0694,0.9616,1.1203,1.0867,0.9993,1.0614,7.16,1.89,-0.48,35.345259,-80.696672,249.7,43.5,42.8,3441,12.3,96.7,-2.1,50.6,49.3,48.4,46.0
2026-01-05 14:31:53.000,-0.08,-2.85,-6.6,-3.84,-0.0082,0.1,0.8933,0.9248,0.9664,1.0861,0.8943,-7.61,1.55,-2.76,35.345206,-80.696694,249.6,43.3,43.5,3785,85.8,94.5,-2.9,51.6,49.5,47.8,46.5
2026-01-05 14:31:53.010,-3.64,-8.33,-5.03,-7.68,-0.0233,0.0559,0.9149,1.049,1.1068,0.9577,1.0195,-4.39,1.45,0.12,35.34524,-80.696707,249.6,43.7,43.2,3568,0.0,92.8,-2.5,51.3,50.0,48.0,45.8
2026-01-05 14:31:53.020,-2.59,-6.03,-7.61,-10.79,-0.1096,0.1277,0.9481,0.9905,1.009,1.1024,1.1126,0.65,0.51,-0.79,35.345272,-80.696678,249.6,42.0,42.4,3746,0.0,92.7,-2.3,51.3,49.8,48.3,45.7
2026-01-05 14:31:53.030,-4.69,-4.41,-3.61,-6.81,-0.0365,0.0945,0.9254,1.0631,1.0057,0.9227,0.9849,8.76,0.29,-0.63,35.345196,-80.696677,249.6,40.5,41.0,3513,0.0,93.1,-2.4,52.0,50.2,49.1,46.5
2026-01-05 14:31:53.040,-0.64,-6.45,-9.75,-6.96,-0.1187,0.0996,0.9178,0.8893,0.9932,1.0726,1.0427,-0.14,-1.98,-0.2,35.345254,-80.69667,249.6,41.4,42.1,3668,100.0,93.5,-3.9,51.2,49.1,48.6,47.4
2026-01-05 14:31:53.050,-6.49,-10.8,-11.97,-7.77,0.0113,0.0924,0.9232,1.0387,1.0685,1.0767,0.9445,5.52,0.11,0.54,35.345221,-80.696656,249.6,42.4,42.5,3724,75.3,92.1,-2.9,50.4,48.5,49.1,46.1
2026-01-05 14:31:53.060,-7.88,-8.47,-9.35,-11.13,-0.0784,0.0386,0.9306,1.0926,1.0347,0.9844,1.0544,2.11,-3.27,-1.98,35.34523,-80.696662,249.6,42.4,42.8,3384,51.0,94.0,-4.7,51.2,48.8,48.2,46.9
2026-01-05 14:31:53.070,-2.36,-5.33,-8.66,-8.09,-0.078,0.0618,0.8747,0.9602,0.9426,1.0075,0.9579,-4.37,-0.64,-0.67,35.34518,-80.696667,249.6,42.0,41.9,3663,0.0,92.1,-1.8,50.5,48.2,48.0,46.0
2026-01-05 14:31:53.080,-2.22,-3.74,-7.09,-10.19,-0.0942,0.1125,0.8353,1.005,0.9694,0.9632,1.0328,-1.77,-4.44,-4.98,35.345177,-80.696702,249.6,42.2,42.5,3510,89.5,93.3,-7.6,51.5,49.2,48.5,46.7
2026-01-05 14:31:53.090,-3.4,-6.55,-5.26,-8.53,-0.0843,0.047,0.856,1.0176,1.0554,0.9457,1.0059,-0.33,6.16,-5.28,35.345197,-80.696686,249.6,41.4,41.8,3594,0.0,92.9,-2.3,51.1,50.2,47.8,45.6
2026-01-05 14:31:53.100,-2.73,-6.16,-7.23,-9.06,-0.104,0.1069,0.9074,0.9932,0.9905,0.9484,1.0226,7.7,-4.16,-1.48,35.345178,-80.696679,249.6,42.2,42.8,3743,100.0,93.4,-3.0,50.5,49.7,49.0,45.1
2026-01-05 14:31:53.110,-6.28,-7.97,-11.25,-9.63,-0.1098,0.0628,0.8853,1.0628,1.0389,1.0957,0.9933,0.29,-2.48,0.99,35.34513,-80.69666,249.6,42.0,41.8,3433,0.0,91.7,0.5,50.9,49.5,48.6,46.9
2026-01-05 14:31:53.120,-5.24,-8.55,-8.0,-9.99,-0.1506,0.0739,0.9345,1.0065,1.0038,0.9981,0.9865,-6.69,3.32,-2.69,35.345133,-80.696699,249.6,41.7,42.0,3538,48.5,94.3,-4.9,51.4,49.5,47.6,46.4
2026-01-05 14:31:53.130,-7.18,-6.16,-9.18,-11.24,-0.1026,0.0878,0.9101,1.0307,0.9177,1.0442,1.0038,0.42,1.62,-3.32,35.345147,-80.696668,249.6,41.4,41.5,3653,0.0,91.9,-5.6,51.5,49.0,48.2,46.1
2026-01-05 14:31:53.140,-5.29,-9.85,-8.67,-11.61,-0.0518,0.0282,0.946,0.9552,1.091,0.9954,1.045,2.21,3.51,-1.63,35.345109,-80.696699,249.6,42.4,42.6,3620,100.0,92.0,-1.5,51.2,49.1,48.5,46.0
2026-01-05 14:31:53.150,-5.58,-6.33,-4.72,-9.46,-0.0649,0.0619,0.9179,0.9869,0.9292,0.9266,0.9883,-6.07,-4.62,-1.57,35.34511,-80.696638,249.5,41.0,41.9,3514,0.0,93.4,-5.2,50.4,49.5,48.7,45.5
